"id";"tanggal";"produk";"lokasi";"stok";"kualitas";"harga";"lat";"lon"
2117;"2025-04-14";"Rambutan";"Manado";457;"Buruk";15;1.4748;124.842
2118;"2025-04-07";"Rambutan";"Manado";401;"Bagus";16;1.4748;124.842
2119;"2025-04-19";"Rambutan";"Manado";804;"Bagus";16;1.4748;124.842
2120;"2025-04-19";"Apel";"Manado";486;"Buruk";25;1.4748;124.842
2121;"2025-05-01";"Jeruk";"Manado";881;"Buruk";20;1.4748;124.842
2122;"2025-04-22";"Apel";"Manado";214;"Bagus";24;1.4748;124.842
2123;"2025-05-02";"Rambutan";"Manado";884;"Buruk";14;1.4748;124.842
2124;"2025-05-03";"Apel";"Manado";899;"Sedang";21;1.4748;124.842
2125;"2025-04-04";"Mangga";"Manado";785;"Buruk";18;1.4748;124.842
2126;"2025-04-28";"Pisang";"Manado";745;"Bagus";13;1.4748;124.842
2127;"2025-04-11";"Mangga";"Manado";451;"Bagus";20;1.4748;124.842
2128;"2025-04-26";"Mangga";"Manado";799;"Sedang";20;1.4748;124.842
2129;"2025-04-25";"Mangga";"Manado";227;"Sedang";18;1.4748;124.842
2130;"2025-04-16";"Jeruk";"Manado";957;"Bagus";21;1.4748;124.842
2131;"2025-05-01";"Pepaya";"Manado";273;"Buruk";8;1.4748;124.842
2132;"2025-04-29";"Mangga";"Manado";454;"Sedang";15;1.4748;124.842
2133;"2025-04-28";"Jeruk";"Manado";431;"Buruk";21;1.4748;124.842
2134;"2025-05-05";"Mangga";"Manado";313;"Buruk";18;1.4748;124.842
2135;"2025-04-27";"Pisang";"Manado";454;"Buruk";11;1.4748;124.842
2136;"2025-04-05";"Durian";"Manado";819;"Bagus";39;1.4748;124.842
2137;"2025-04-02";"Rambutan";"Manado";433;"Sedang";18;1.4748;124.842
2138;"2025-04-22";"Durian";"Manado";324;"Sedang";37;1.4748;124.842
2139;"2025-04-06";"Jeruk";"Manado";906;"Buruk";22;1.4748;124.842
2140;"2025-04-27";"Apel";"Manado";682;"Sedang";21;1.4748;124.842
2141;"2025-04-07";"Durian";"Manado";670;"Buruk";39;1.4748;124.842
2142;"2025-04-12";"Mangga";"Manado";550;"Sedang";17;1.4748;124.842
2143;"2025-04-12";"Rambutan";"Manado";211;"Sedang";14;1.4748;124.842
2144;"2025-04-11";"Pisang";"Manado";726;"Sedang";13;1.4748;124.842
2145;"2025-04-15";"Apel";"Manado";524;"Sedang";20;1.4748;124.842
2146;"2025-05-01";"Jeruk";"Manado";868;"Sedang";22;1.4748;124.842
2147;"2025-04-01";"Mangga";"Manado";404;"Sedang";20;1.4748;124.842
2148;"2025-04-18";"Pisang";"Manado";986;"Sedang";12;1.4748;124.842
2149;"2025-04-04";"Mangga";"Manado";205;"Sedang";19;1.4748;124.842
2150;"2025-04-26";"Pisang";"Manado";945;"Bagus";13;1.4748;124.842
2151;"2025-04-15";"Pepaya";"Manado";987;"Bagus";7;1.4748;124.842
2152;"2025-04-18";"Durian";"Manado";654;"Buruk";41;1.4748;124.842
2153;"2025-04-30";"Durian";"Manado";522;"Buruk";37;1.4748;124.842
2154;"2025-04-12";"Apel";"Manado";410;"Buruk";30;1.4748;124.842
2155;"2025-04-04";"Pepaya";"Manado";602;"Sedang";10;1.4748;124.842
2156;"2025-04-26";"Apel";"Manado";726;"Sedang";30;1.4748;124.842
2157;"2025-04-27";"Mangga";"Manado";892;"Bagus";17;1.4748;124.842
2158;"2025-04-21";"Durian";"Manado";901;"Bagus";35;1.4748;124.842
2159;"2025-05-04";"Pisang";"Manado";441;"Sedang";11;1.4748;124.842
2160;"2025-04-10";"Pisang";"Manado";916;"Sedang";12;1.4748;124.842
2161;"2025-04-28";"Rambutan";"Manado";555;"Bagus";14;1.4748;124.842
2162;"2025-04-08";"Jeruk";"Manado";700;"Sedang";21;1.4748;124.842
2163;"2025-04-13";"Apel";"Manado";802;"Buruk";24;1.4748;124.842
2164;"2025-04-18";"Rambutan";"Manado";731;"Bagus";18;1.4748;124.842
2165;"2025-04-28";"Mangga";"Manado";516;"Sedang";19;1.4748;124.842
2166;"2025-04-21";"Mangga";"Manado";970;"Buruk";16;1.4748;124.842
2167;"2025-04-07";"Rambutan";"Manado";577;"Buruk";15;1.4748;124.842
2168;"2025-04-16";"Pepaya";"Manado";954;"Buruk";9;1.4748;124.842
2169;"2025-04-29";"Durian";"Manado";676;"Bagus";37;1.4748;124.842
2170;"2025-04-14";"Pisang";"Manado";682;"Sedang";11;1.4748;124.842
2171;"2025-04-29";"Jeruk";"Manado";425;"Sedang";20;1.4748;124.842
2172;"2025-04-11";"Pepaya";"Manado";550;"Bagus";9;1.4748;124.842
2173;"2025-04-23";"Jeruk";"Manado";717;"Bagus";20;1.4748;124.842
2174;"2025-04-24";"Jeruk";"Manado";375;"Buruk";18;1.4748;124.842
2175;"2025-04-27";"Mangga";"Manado";753;"Sedang";18;1.4748;124.842
2176;"2025-04-11";"Mangga";"Manado";288;"Buruk";18;1.4748;124.842
2177;"2025-04-07";"Pisang";"Manado";437;"Bagus";12;1.4748;124.842
2178;"2025-04-01";"Pepaya";"Manado";318;"Bagus";7;1.4748;124.842
2179;"2025-04-26";"Jeruk";"Manado";664;"Buruk";19;1.4748;124.842
2180;"2025-04-25";"Mangga";"Manado";907;"Buruk";18;1.4748;124.842
2181;"2025-04-27";"Pisang";"Manado";981;"Buruk";11;1.4748;124.842
2182;"2025-05-03";"Mangga";"Manado";378;"Bagus";17;1.4748;124.842
2183;"2025-05-04";"Mangga";"Manado";717;"Buruk";16;1.4748;124.842
2184;"2025-04-28";"Pepaya";"Manado";307;"Sedang";10;1.4748;124.842
2185;"2025-04-12";"Jeruk";"Manado";721;"Sedang";18;1.4748;124.842
2186;"2025-04-27";"Pepaya";"Manado";651;"Bagus";10;1.4748;124.842
2187;"2025-04-23";"Rambutan";"Manado";572;"Sedang";16;1.4748;124.842
2188;"2025-05-01";"Apel";"Manado";299;"Buruk";29;1.4748;124.842
2189;"2025-04-15";"Rambutan";"Manado";517;"Bagus";14;1.4748;124.842
2190;"2025-05-05";"Pisang";"Manado";805;"Buruk";11;1.4748;124.842
2191;"2025-04-27";"Jeruk";"Manado";545;"Bagus";21;1.4748;124.842
2192;"2025-04-02";"Apel";"Manado";849;"Sedang";22;1.4748;124.842
2193;"2025-04-26";"Durian";"Manado";798;"Sedang";35;1.4748;124.842
2194;"2025-04-29";"Mangga";"Manado";435;"Buruk";17;1.4748;124.842
2195;"2025-04-25";"Apel";"Manado";812;"Sedang";23;1.4748;124.842
2196;"2025-04-28";"Jeruk";"Manado";775;"Bagus";20;1.4748;124.842
2197;"2025-04-30";"Apel";"Manado";667;"Bagus";30;1.4748;124.842
2198;"2025-04-13";"Pisang";"Manado";957;"Sedang";15;1.4748;124.842
2199;"2025-05-03";"Pisang";"Manado";434;"Buruk";15;1.4748;124.842
2200;"2025-04-02";"Mangga";"Manado";939;"Sedang";15;1.4748;124.842
2201;"2025-05-01";"Durian";"Manado";795;"Bagus";40;1.4748;124.842
2202;"2025-04-28";"Jeruk";"Manado";676;"Bagus";22;1.4748;124.842
2203;"2025-04-20";"Mangga";"Manado";776;"Buruk";20;1.4748;124.842
2204;"2025-04-21";"Apel";"Manado";653;"Sedang";28;1.4748;124.842
2205;"2025-04-18";"Mangga";"Manado";900;"Sedang";19;1.4748;124.842
2206;"2025-04-16";"Pisang";"Manado";971;"Buruk";15;1.4748;124.842
2207;"2025-04-02";"Durian";"Manado";323;"Bagus";36;1.4748;124.842
2208;"2025-04-26";"Rambutan";"Manado";506;"Bagus";15;1.4748;124.842
2209;"2025-04-15";"Pisang";"Manado";878;"Bagus";14;1.4748;124.842
2210;"2025-04-20";"Durian";"Manado";861;"Bagus";36;1.4748;124.842
2211;"2025-04-26";"Jeruk";"Manado";496;"Sedang";21;1.4748;124.842
2212;"2025-04-02";"Jeruk";"Manado";661;"Sedang";20;1.4748;124.842
2213;"2025-04-15";"Mangga";"Manado";512;"Bagus";16;1.4748;124.842
2214;"2025-04-30";"Jeruk";"Manado";971;"Buruk";21;1.4748;124.842
2215;"2025-04-11";"Mangga";"Manado";815;"Sedang";15;1.4748;124.842
2216;"2025-04-14";"Jeruk";"Manado";786;"Buruk";21;1.4748;124.842
2217;"2025-04-24";"Durian";"Manado";986;"Bagus";43;1.4748;124.842
2218;"2025-04-30";"Apel";"Manado";419;"Sedang";22;1.4748;124.842
2219;"2025-04-04";"Pisang";"Manado";535;"Bagus";10;1.4748;124.842
2220;"2025-04-26";"Pepaya";"Manado";271;"Bagus";9;1.4748;124.842
2221;"2025-04-28";"Mangga";"Manado";613;"Bagus";17;1.4748;124.842
2222;"2025-04-15";"Jeruk";"Manado";901;"Bagus";19;1.4748;124.842
2223;"2025-04-05";"Apel";"Manado";872;"Buruk";20;1.4748;124.842
2224;"2025-04-28";"Durian";"Manado";401;"Bagus";41;1.4748;124.842
2225;"2025-05-04";"Pepaya";"Manado";225;"Buruk";8;1.4748;124.842
2226;"2025-04-27";"Apel";"Manado";222;"Sedang";27;1.4748;124.842
2227;"2025-04-14";"Mangga";"Manado";575;"Sedang";18;1.4748;124.842
2228;"2025-05-04";"Mangga";"Manado";641;"Buruk";18;1.4748;124.842
2229;"2025-05-03";"Durian";"Manado";512;"Bagus";44;1.4748;124.842
2230;"2025-04-19";"Rambutan";"Manado";704;"Sedang";15;1.4748;124.842
2231;"2025-04-24";"Jeruk";"Manado";954;"Bagus";19;1.4748;124.842
2232;"2025-04-21";"Jeruk";"Manado";914;"Sedang";20;1.4748;124.842
2233;"2025-05-03";"Mangga";"Manado";883;"Bagus";20;1.4748;124.842
2234;"2025-04-05";"Durian";"Manado";509;"Sedang";36;1.4748;124.842
2235;"2025-04-24";"Pisang";"Manado";380;"Sedang";10;1.4748;124.842
2236;"2025-04-22";"Jeruk";"Manado";549;"Bagus";20;1.4748;124.842
2237;"2025-04-14";"Pepaya";"Manado";244;"Bagus";10;1.4748;124.842
2238;"2025-05-05";"Rambutan";"Manado";294;"Sedang";13;1.4748;124.842
2239;"2025-04-23";"Mangga";"Manado";907;"Buruk";19;1.4748;124.842
2240;"2025-04-04";"Pepaya";"Manado";869;"Bagus";7;1.4748;124.842
2241;"2025-04-04";"Durian";"Manado";339;"Buruk";40;1.4748;124.842
2242;"2025-04-30";"Pisang";"Manado";817;"Bagus";11;1.4748;124.842
2243;"2025-05-05";"Pisang";"Manado";201;"Sedang";11;1.4748;124.842
2244;"2025-04-20";"Jeruk";"Manado";317;"Bagus";18;1.4748;124.842
2245;"2025-04-14";"Rambutan";"Manado";462;"Bagus";15;1.4748;124.842
2246;"2025-04-30";"Jeruk";"Manado";387;"Bagus";19;1.4748;124.842
2247;"2025-04-12";"Jeruk";"Manado";327;"Sedang";21;1.4748;124.842
2248;"2025-04-26";"Durian";"Manado";382;"Buruk";43;1.4748;124.842
2249;"2025-04-07";"Pepaya";"Manado";715;"Buruk";7;1.4748;124.842
2250;"2025-04-19";"Pepaya";"Manado";432;"Sedang";8;1.4748;124.842
2251;"2025-04-26";"Durian";"Manado";223;"Buruk";40;1.4748;124.842
2252;"2025-04-10";"Apel";"Manado";423;"Buruk";30;1.4748;124.842
2253;"2025-04-17";"Mangga";"Manado";797;"Sedang";17;1.4748;124.842
2254;"2025-05-02";"Mangga";"Manado";754;"Sedang";18;1.4748;124.842
2255;"2025-05-05";"Pisang";"Manado";585;"Buruk";15;1.4748;124.842
2256;"2025-04-21";"Pepaya";"Manado";745;"Sedang";8;1.4748;124.842
2257;"2025-04-05";"Mangga";"Manado";284;"Bagus";15;1.4748;124.842
2258;"2025-04-01";"Jeruk";"Manado";494;"Buruk";21;1.4748;124.842
2259;"2025-04-25";"Rambutan";"Manado";324;"Sedang";16;1.4748;124.842
2260;"2025-04-24";"Jeruk";"Manado";844;"Sedang";20;1.4748;124.842
2261;"2025-04-15";"Rambutan";"Manado";443;"Buruk";13;1.4748;124.842
2262;"2025-04-10";"Apel";"Manado";394;"Sedang";24;1.4748;124.842
2263;"2025-05-04";"Pisang";"Manado";235;"Bagus";14;1.4748;124.842
2264;"2025-04-09";"Mangga";"Manado";853;"Sedang";17;1.4748;124.842
2265;"2025-04-05";"Mangga";"Manado";514;"Sedang";20;1.4748;124.842
2266;"2025-04-15";"Durian";"Manado";369;"Bagus";43;1.4748;124.842
2267;"2025-04-13";"Jeruk";"Manado";811;"Bagus";20;1.4748;124.842
2268;"2025-05-04";"Rambutan";"Manado";818;"Buruk";18;1.4748;124.842
2269;"2025-04-29";"Rambutan";"Manado";807;"Buruk";17;1.4748;124.842
2270;"2025-04-18";"Pisang";"Manado";502;"Bagus";11;1.4748;124.842
2271;"2025-04-09";"Jeruk";"Manado";984;"Bagus";21;1.4748;124.842
2272;"2025-04-22";"Rambutan";"Manado";460;"Sedang";13;1.4748;124.842
2273;"2025-04-27";"Durian";"Manado";285;"Buruk";38;1.4748;124.842
2274;"2025-04-27";"Mangga";"Manado";421;"Sedang";19;1.4748;124.842
2275;"2025-04-26";"Rambutan";"Manado";981;"Bagus";15;1.4748;124.842
2276;"2025-04-04";"Pisang";"Manado";502;"Sedang";12;1.4748;124.842
2277;"2025-04-14";"Mangga";"Manado";511;"Buruk";15;1.4748;124.842
2278;"2025-04-16";"Pepaya";"Manado";464;"Bagus";10;1.4748;124.842
2279;"2025-05-04";"Pisang";"Manado";818;"Sedang";11;1.4748;124.842
2280;"2025-04-13";"Durian";"Manado";323;"Bagus";41;1.4748;124.842
2281;"2025-04-09";"Apel";"Manado";647;"Bagus";28;1.4748;124.842
2282;"2025-04-16";"Rambutan";"Manado";643;"Bagus";14;1.4748;124.842
2283;"2025-04-21";"Mangga";"Manado";979;"Bagus";15;1.4748;124.842
2284;"2025-04-19";"Jeruk";"Manado";595;"Buruk";18;1.4748;124.842
2285;"2025-04-09";"Pisang";"Manado";329;"Bagus";10;1.4748;124.842
2286;"2025-04-24";"Rambutan";"Manado";595;"Bagus";17;1.4748;124.842
2287;"2025-04-09";"Mangga";"Manado";315;"Bagus";18;1.4748;124.842
2288;"2025-04-28";"Pisang";"Manado";898;"Bagus";14;1.4748;124.842
2289;"2025-05-03";"Jeruk";"Manado";343;"Buruk";19;1.4748;124.842
2290;"2025-04-19";"Rambutan";"Manado";559;"Bagus";12;1.4748;124.842
2291;"2025-04-06";"Jeruk";"Manado";582;"Sedang";18;1.4748;124.842
2292;"2025-04-16";"Jeruk";"Manado";605;"Bagus";22;1.4748;124.842
2293;"2025-04-28";"Rambutan";"Manado";235;"Sedang";13;1.4748;124.842
2294;"2025-04-27";"Durian";"Manado";470;"Bagus";45;1.4748;124.842
2295;"2025-04-04";"Mangga";"Manado";966;"Bagus";20;1.4748;124.842
2296;"2025-04-29";"Durian";"Manado";346;"Sedang";37;1.4748;124.842
2297;"2025-04-26";"Pisang";"Manado";388;"Buruk";14;1.4748;124.842
2298;"2025-04-18";"Durian";"Manado";863;"Sedang";35;1.4748;124.842
2299;"2025-04-24";"Rambutan";"Manado";998;"Bagus";16;1.4748;124.842
2300;"2025-04-07";"Mangga";"Manado";662;"Sedang";18;1.4748;124.842
2301;"2025-04-16";"Rambutan";"Manado";696;"Sedang";14;1.4748;124.842
2302;"2025-05-03";"Jeruk";"Manado";896;"Bagus";18;1.4748;124.842
2303;"2025-04-05";"Jeruk";"Manado";723;"Sedang";19;1.4748;124.842
2304;"2025-04-19";"Jeruk";"Manado";482;"Bagus";19;1.4748;124.842
2305;"2025-04-14";"Jeruk";"Manado";860;"Sedang";19;1.4748;124.842
2306;"2025-04-05";"Pisang";"Manado";362;"Bagus";15;1.4748;124.842
2307;"2025-04-07";"Apel";"Manado";303;"Bagus";29;1.4748;124.842
2308;"2025-04-22";"Apel";"Manado";587;"Bagus";26;1.4748;124.842
2309;"2025-04-09";"Rambutan";"Manado";694;"Buruk";15;1.4748;124.842
2310;"2025-04-09";"Rambutan";"Manado";288;"Buruk";16;1.4748;124.842
2311;"2025-04-09";"Rambutan";"Manado";698;"Bagus";14;1.4748;124.842
2312;"2025-04-19";"Apel";"Manado";588;"Buruk";26;1.4748;124.842
2313;"2025-05-04";"Pisang";"Manado";538;"Buruk";13;1.4748;124.842
2314;"2025-04-17";"Mangga";"Manado";368;"Bagus";18;1.4748;124.842
2315;"2025-04-01";"Durian";"Manado";269;"Buruk";41;1.4748;124.842
2316;"2025-04-27";"Rambutan";"Manado";967;"Sedang";14;1.4748;124.842
2317;"2025-04-20";"Apel";"Manado";554;"Buruk";20;1.4748;124.842
2318;"2025-04-07";"Mangga";"Manado";357;"Buruk";15;1.4748;124.842
2319;"2025-04-26";"Jeruk";"Manado";594;"Bagus";18;1.4748;124.842
2320;"2025-04-26";"Pepaya";"Manado";646;"Bagus";10;1.4748;124.842
2321;"2025-04-16";"Pepaya";"Manado";391;"Buruk";7;1.4748;124.842
2322;"2025-04-20";"Rambutan";"Manado";477;"Bagus";14;1.4748;124.842
2323;"2025-04-07";"Durian";"Manado";289;"Buruk";41;1.4748;124.842
2324;"2025-04-23";"Pisang";"Manado";231;"Sedang";11;1.4748;124.842
2325;"2025-04-30";"Pisang";"Manado";427;"Buruk";12;1.4748;124.842
2326;"2025-04-01";"Mangga";"Manado";695;"Buruk";18;1.4748;124.842
2327;"2025-04-03";"Rambutan";"Manado";550;"Sedang";18;1.4748;124.842
2328;"2025-04-04";"Jeruk";"Manado";1000;"Buruk";21;1.4748;124.842
2329;"2025-04-17";"Rambutan";"Manado";732;"Buruk";16;1.4748;124.842
2330;"2025-04-07";"Durian";"Manado";704;"Bagus";43;1.4748;124.842
2331;"2025-04-15";"Rambutan";"Manado";613;"Bagus";18;1.4748;124.842
2332;"2025-05-05";"Durian";"Manado";330;"Sedang";40;1.4748;124.842
2333;"2025-04-13";"Mangga";"Manado";405;"Bagus";20;1.4748;124.842
2334;"2025-04-10";"Pepaya";"Manado";360;"Bagus";10;1.4748;124.842
2335;"2025-05-02";"Jeruk";"Manado";463;"Bagus";19;1.4748;124.842
2336;"2025-04-11";"Apel";"Manado";397;"Sedang";23;1.4748;124.842
2337;"2025-05-03";"Apel";"Manado";855;"Buruk";24;1.4748;124.842
2338;"2025-04-04";"Pepaya";"Manado";792;"Sedang";8;1.4748;124.842
2339;"2025-04-06";"Durian";"Manado";472;"Buruk";40;1.4748;124.842
2340;"2025-04-07";"Jeruk";"Manado";801;"Sedang";19;1.4748;124.842
2341;"2025-05-01";"Pepaya";"Manado";485;"Bagus";7;1.4748;124.842
2342;"2025-04-15";"Apel";"Manado";455;"Buruk";24;1.4748;124.842
2343;"2025-05-01";"Pisang";"Manado";608;"Bagus";10;1.4748;124.842
2344;"2025-04-12";"Jeruk";"Manado";494;"Sedang";20;1.4748;124.842
2345;"2025-04-10";"Rambutan";"Manado";979;"Bagus";15;1.4748;124.842
2346;"2025-04-08";"Mangga";"Manado";448;"Buruk";15;1.4748;124.842
2347;"2025-04-16";"Apel";"Manado";391;"Bagus";21;1.4748;124.842
2348;"2025-04-15";"Rambutan";"Manado";492;"Bagus";14;1.4748;124.842
2349;"2025-04-30";"Apel";"Manado";860;"Bagus";28;1.4748;124.842
2350;"2025-04-01";"Jeruk";"Manado";619;"Sedang";18;1.4748;124.842
2351;"2025-05-03";"Rambutan";"Manado";723;"Bagus";12;1.4748;124.842
2352;"2025-04-02";"Rambutan";"Manado";586;"Bagus";14;1.4748;124.842
2353;"2025-05-02";"Rambutan";"Manado";352;"Bagus";17;1.4748;124.842
2354;"2025-04-15";"Rambutan";"Manado";474;"Bagus";15;1.4748;124.842
2355;"2025-04-21";"Rambutan";"Manado";835;"Sedang";17;1.4748;124.842
2356;"2025-04-30";"Apel";"Manado";474;"Buruk";24;1.4748;124.842
2357;"2025-04-15";"Apel";"Manado";848;"Buruk";23;1.4748;124.842
2358;"2025-04-21";"Pisang";"Manado";993;"Buruk";13;1.4748;124.842
2359;"2025-04-01";"Pisang";"Manado";464;"Bagus";14;1.4748;124.842
2360;"2025-04-04";"Durian";"Manado";442;"Sedang";44;1.4748;124.842
2361;"2025-04-01";"Pisang";"Manado";344;"Sedang";13;1.4748;124.842
2362;"2025-04-13";"Pepaya";"Manado";582;"Buruk";7;1.4748;124.842
2363;"2025-04-23";"Pisang";"Manado";602;"Buruk";14;1.4748;124.842
2364;"2025-04-13";"Durian";"Manado";421;"Sedang";42;1.4748;124.842
2365;"2025-04-23";"Jeruk";"Manado";539;"Buruk";22;1.4748;124.842
2366;"2025-04-11";"Apel";"Manado";825;"Buruk";25;1.4748;124.842
2367;"2025-04-01";"Apel";"Manado";955;"Bagus";27;1.4748;124.842
2368;"2025-04-16";"Jeruk";"Manado";409;"Sedang";22;1.4748;124.842
2369;"2025-04-19";"Mangga";"Manado";867;"Bagus";15;1.4748;124.842
2370;"2025-04-13";"Durian";"Manado";251;"Buruk";45;1.4748;124.842
2371;"2025-04-09";"Rambutan";"Manado";435;"Bagus";18;1.4748;124.842
2372;"2025-04-01";"Mangga";"Manado";544;"Buruk";15;1.4748;124.842
2373;"2025-04-22";"Apel";"Manado";721;"Buruk";23;1.4748;124.842
2374;"2025-04-19";"Pisang";"Manado";266;"Bagus";11;1.4748;124.842
2375;"2025-04-19";"Pepaya";"Manado";991;"Buruk";7;1.4748;124.842
2376;"2025-04-11";"Rambutan";"Manado";969;"Sedang";12;1.4748;124.842
2377;"2025-04-24";"Rambutan";"Manado";440;"Bagus";18;1.4748;124.842
2378;"2025-04-10";"Pepaya";"Manado";566;"Bagus";10;1.4748;124.842
2379;"2025-04-13";"Pepaya";"Manado";246;"Sedang";8;1.4748;124.842
2380;"2025-04-24";"Durian";"Manado";569;"Bagus";37;1.4748;124.842
2381;"2025-04-23";"Mangga";"Manado";294;"Buruk";19;1.4748;124.842
2382;"2025-05-01";"Jeruk";"Manado";445;"Buruk";19;1.4748;124.842
2383;"2025-04-15";"Apel";"Manado";504;"Bagus";21;1.4748;124.842
2384;"2025-04-09";"Pisang";"Manado";228;"Sedang";14;1.4748;124.842
2385;"2025-04-24";"Jeruk";"Manado";991;"Bagus";20;1.4748;124.842
2386;"2025-04-12";"Rambutan";"Manado";539;"Buruk";15;1.4748;124.842
2387;"2025-05-01";"Pepaya";"Manado";647;"Bagus";9;1.4748;124.842
2388;"2025-05-04";"Mangga";"Manado";257;"Buruk";17;1.4748;124.842
2389;"2025-04-05";"Jeruk";"Manado";538;"Bagus";19;1.4748;124.842
2390;"2025-04-02";"Apel";"Manado";203;"Bagus";21;1.4748;124.842
2391;"2025-04-05";"Apel";"Manado";439;"Buruk";22;1.4748;124.842
2392;"2025-04-03";"Mangga";"Manado";574;"Sedang";16;1.4748;124.842
2393;"2025-04-17";"Jeruk";"Manado";461;"Sedang";18;1.4748;124.842
2394;"2025-04-29";"Rambutan";"Manado";739;"Bagus";17;1.4748;124.842
2395;"2025-04-18";"Apel";"Manado";439;"Bagus";22;1.4748;124.842
2396;"2025-04-20";"Pepaya";"Manado";581;"Buruk";10;1.4748;124.842
2397;"2025-04-02";"Pepaya";"Manado";386;"Buruk";8;1.4748;124.842
2398;"2025-04-03";"Pepaya";"Manado";395;"Buruk";8;1.4748;124.842
2399;"2025-04-27";"Mangga";"Manado";434;"Sedang";16;1.4748;124.842
2400;"2025-04-27";"Pisang";"Manado";571;"Buruk";14;1.4748;124.842
2401;"2025-04-03";"Pepaya";"Medan";759;"Sedang";9;3.5952;98.6722
2402;"2025-04-29";"Durian";"Medan";575;"Sedang";41;3.5952;98.6722
2403;"2025-04-30";"Apel";"Medan";471;"Buruk";22;3.5952;98.6722
2404;"2025-04-29";"Pisang";"Medan";256;"Bagus";12;3.5952;98.6722
2405;"2025-05-01";"Pisang";"Medan";801;"Bagus";11;3.5952;98.6722
2406;"2025-04-08";"Mangga";"Medan";709;"Sedang";16;3.5952;98.6722
2407;"2025-04-11";"Pisang";"Medan";650;"Sedang";10;3.5952;98.6722
2408;"2025-04-18";"Durian";"Medan";784;"Bagus";36;3.5952;98.6722
2409;"2025-04-19";"Pepaya";"Medan";904;"Buruk";9;3.5952;98.6722
2410;"2025-04-26";"Rambutan";"Medan";476;"Buruk";12;3.5952;98.6722
2411;"2025-04-25";"Durian";"Medan";237;"Sedang";40;3.5952;98.6722
2412;"2025-04-03";"Apel";"Medan";639;"Bagus";21;3.5952;98.6722
2413;"2025-04-28";"Jeruk";"Medan";364;"Sedang";18;3.5952;98.6722
2414;"2025-04-15";"Durian";"Medan";317;"Buruk";42;3.5952;98.6722
2415;"2025-04-29";"Apel";"Medan";429;"Bagus";21;3.5952;98.6722
2416;"2025-05-04";"Mangga";"Medan";896;"Sedang";19;3.5952;98.6722
2417;"2025-04-08";"Jeruk";"Medan";732;"Sedang";20;3.5952;98.6722
2418;"2025-04-09";"Pepaya";"Medan";230;"Buruk";8;3.5952;98.6722
2419;"2025-05-03";"Pisang";"Medan";874;"Sedang";11;3.5952;98.6722
2420;"2025-04-02";"Mangga";"Medan";405;"Buruk";15;3.5952;98.6722
2421;"2025-04-06";"Apel";"Medan";742;"Bagus";27;3.5952;98.6722
2422;"2025-04-29";"Durian";"Medan";444;"Buruk";40;3.5952;98.6722
2423;"2025-04-17";"Jeruk";"Medan";484;"Buruk";18;3.5952;98.6722
2424;"2025-04-16";"Rambutan";"Medan";237;"Bagus";17;3.5952;98.6722
2425;"2025-04-05";"Apel";"Medan";423;"Sedang";23;3.5952;98.6722
2426;"2025-05-04";"Jeruk";"Medan";329;"Buruk";20;3.5952;98.6722
2427;"2025-04-12";"Pepaya";"Medan";708;"Bagus";8;3.5952;98.6722
2428;"2025-04-16";"Rambutan";"Medan";941;"Sedang";16;3.5952;98.6722
2429;"2025-04-07";"Apel";"Medan";997;"Buruk";24;3.5952;98.6722
2430;"2025-04-29";"Mangga";"Medan";514;"Buruk";20;3.5952;98.6722
2431;"2025-04-05";"Durian";"Medan";852;"Bagus";37;3.5952;98.6722
2432;"2025-04-18";"Rambutan";"Medan";717;"Buruk";13;3.5952;98.6722
2433;"2025-04-07";"Jeruk";"Medan";219;"Buruk";19;3.5952;98.6722
2434;"2025-05-05";"Durian";"Medan";559;"Bagus";41;3.5952;98.6722
2435;"2025-04-10";"Pisang";"Medan";921;"Bagus";12;3.5952;98.6722
2436;"2025-04-05";"Mangga";"Medan";220;"Sedang";16;3.5952;98.6722
2437;"2025-04-30";"Durian";"Medan";479;"Sedang";37;3.5952;98.6722
2438;"2025-04-16";"Mangga";"Medan";779;"Buruk";17;3.5952;98.6722
2439;"2025-04-29";"Durian";"Medan";636;"Bagus";38;3.5952;98.6722
2440;"2025-04-20";"Jeruk";"Medan";635;"Sedang";19;3.5952;98.6722
2441;"2025-05-05";"Mangga";"Medan";232;"Buruk";18;3.5952;98.6722
2442;"2025-04-02";"Pisang";"Medan";875;"Buruk";10;3.5952;98.6722
2443;"2025-05-04";"Pepaya";"Medan";618;"Bagus";7;3.5952;98.6722
2444;"2025-04-10";"Durian";"Medan";428;"Buruk";40;3.5952;98.6722
2445;"2025-04-07";"Durian";"Medan";647;"Sedang";45;3.5952;98.6722
2446;"2025-04-07";"Pepaya";"Medan";527;"Bagus";8;3.5952;98.6722
2447;"2025-04-14";"Apel";"Medan";905;"Bagus";22;3.5952;98.6722
2448;"2025-05-05";"Durian";"Medan";873;"Bagus";42;3.5952;98.6722
2449;"2025-05-05";"Jeruk";"Medan";716;"Sedang";18;3.5952;98.6722
2450;"2025-04-09";"Rambutan";"Medan";619;"Sedang";12;3.5952;98.6722
